Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun,kecamatan,latitude,longitude
269,2018-02-17,jakarta timur,rawa terate,4,0,120,2018,cakung,-5.1342962,119.4124282
270,2018-02-17,jakarta timur,rawa terate,5,0,120,2018,cakung,-5.1342962,119.4124282
271,2018-02-15,jakarta timur,cakung barat,3,56,70,2018,cakung,-5.1342962,119.4124282
272,2018-02-15,jakarta timur,cakung barat,7,56,70,2018,cakung,-5.1342962,119.4124282
273,2018-02-15,jakarta timur,cakung barat,8,56,70,2018,cakung,-5.1342962,119.4124282
274,2018-02-16,jakarta timur,cakung barat,3,56,70,2018,cakung,-5.1342962,119.4124282
275,2018-02-16,jakarta timur,cakung barat,7,56,70,2018,cakung,-5.1342962,119.4124282
276,2018-02-16,jakarta timur,cakung barat,8,56,70,2018,cakung,-5.1342962,119.4124282
277,2018-02-15,jakarta timur,jatinegara,1,0,30,2018,cakung,-5.1342962,119.4124282
278,2018-02-15,jakarta timur,jatinegara,2,0,30,2018,cakung,-5.1342962,119.4124282
279,2018-02-15,jakarta timur,jatinegara,3,0,30,2018,cakung,-5.1342962,119.4124282
280,2018-02-15,jakarta timur,jatinegara,5,0,30,2018,cakung,-5.1342962,119.4124282
281,2018-02-15,jakarta timur,jatinegara,6,0,30,2018,cakung,-5.1342962,119.4124282
282,2018-02-15,jakarta timur,jatinegara,7,0,30,2018,cakung,-5.1342962,119.4124282
283,2018-02-15,jakarta timur,jatinegara,8,0,30,2018,cakung,-5.1342962,119.4124282
284,2018-02-15,jakarta timur,jatinegara,11,0,30,2018,cakung,-5.1342962,119.4124282
285,2018-02-15,jakarta timur,jatinegara,14,0,30,2018,cakung,-5.1342962,119.4124282
286,2018-02-03,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
287,2018-02-03,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
288,2018-02-03,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
289,2018-02-03,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
290,2018-02-03,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
291,2018-02-03,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
292,2018-02-03,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
293,2018-02-05,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
294,2018-02-05,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
295,2018-02-05,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
296,2018-02-05,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
297,2018-02-05,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
298,2018-02-05,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
299,2018-02-05,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
300,2018-02-06,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
301,2018-02-06,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
302,2018-02-06,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
303,2018-02-06,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
304,2018-02-06,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
305,2018-02-06,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
306,2018-02-06,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
307,2018-02-07,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
308,2018-02-07,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
309,2018-02-07,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
310,2018-02-07,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
311,2018-02-07,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
312,2018-02-07,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
313,2018-02-07,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
314,2018-02-08,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
315,2018-02-08,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
316,2018-02-08,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
317,2018-02-08,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
318,2018-02-08,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
319,2018-02-08,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
320,2018-02-08,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
321,2018-02-13,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
322,2018-02-13,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
323,2018-02-13,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
324,2018-02-13,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
325,2018-02-13,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
326,2018-02-13,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
327,2018-02-13,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
328,2018-02-26,jakarta timur,kampung melayu,1,3074,220,2018,jatinegara,-6.2406611,106.8213587
329,2018-02-26,jakarta timur,kampung melayu,2,3074,220,2018,jatinegara,-6.2406611,106.8213587
330,2018-02-26,jakarta timur,kampung melayu,4,3074,220,2018,jatinegara,-6.2406611,106.8213587
331,2018-02-26,jakarta timur,kampung melayu,5,3074,220,2018,jatinegara,-6.2406611,106.8213587
332,2018-02-26,jakarta timur,kampung melayu,6,3074,220,2018,jatinegara,-6.2406611,106.8213587
333,2018-02-26,jakarta timur,kampung melayu,7,3074,220,2018,jatinegara,-6.2406611,106.8213587
334,2018-02-26,jakarta timur,kampung melayu,8,3074,220,2018,jatinegara,-6.2406611,106.8213587
335,2018-02-05,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
336,2018-02-05,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
337,2018-02-05,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
338,2018-02-05,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
339,2018-02-05,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
340,2018-02-05,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
341,2018-02-05,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
342,2018-02-05,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
343,2018-02-05,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
344,2018-02-06,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
345,2018-02-06,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
346,2018-02-06,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
347,2018-02-06,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
348,2018-02-06,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
349,2018-02-06,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
350,2018-02-06,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
351,2018-02-06,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
352,2018-02-06,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
353,2018-02-07,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
354,2018-02-07,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
355,2018-02-07,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
356,2018-02-07,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
357,2018-02-07,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
358,2018-02-07,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
359,2018-02-07,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
360,2018-02-07,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
361,2018-02-07,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
362,2018-02-08,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
363,2018-02-08,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
364,2018-02-08,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
365,2018-02-08,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
366,2018-02-08,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
367,2018-02-08,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
368,2018-02-08,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
369,2018-02-08,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
370,2018-02-08,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
371,2018-02-09,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
372,2018-02-09,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
373,2018-02-09,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
374,2018-02-09,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
375,2018-02-09,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
376,2018-02-09,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
377,2018-02-09,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
378,2018-02-09,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
379,2018-02-09,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
380,2018-02-26,jakarta timur,bidara cina,3,2642,250,2018,jatinegara,-6.2406611,106.8213587
381,2018-02-26,jakarta timur,bidara cina,5,2642,250,2018,jatinegara,-6.2406611,106.8213587
382,2018-02-26,jakarta timur,bidara cina,6,2642,250,2018,jatinegara,-6.2406611,106.8213587
383,2018-02-26,jakarta timur,bidara cina,7,2642,250,2018,jatinegara,-6.2406611,106.8213587
384,2018-02-26,jakarta timur,bidara cina,11,2642,250,2018,jatinegara,-6.2406611,106.8213587
385,2018-02-26,jakarta timur,bidara cina,12,2642,250,2018,jatinegara,-6.2406611,106.8213587
386,2018-02-26,jakarta timur,bidara cina,14,2642,250,2018,jatinegara,-6.2406611,106.8213587
387,2018-02-26,jakarta timur,bidara cina,15,2642,250,2018,jatinegara,-6.2406611,106.8213587
388,2018-02-26,jakarta timur,bidara cina,16,2642,250,2018,jatinegara,-6.2406611,106.8213587
389,2018-02-05,jakarta timur,cipinang muara,13,0,120,2018,jatinegara,-6.2406611,106.8213587
390,2018-02-06,jakarta timur,cipinang muara,13,0,120,2018,jatinegara,-6.2406611,106.8213587
391,2018-02-05,jakarta timur,cipinang melayu,3,0,90,2018,makasar,-6.2426756,106.8286635
392,2018-02-05,jakarta timur,cipinang melayu,4,0,90,2018,makasar,-6.2426756,106.8286635
393,2018-02-05,jakarta timur,cipinang melayu,5,0,90,2018,makasar,-6.2426756,106.8286635
394,2018-02-05,jakarta timur,makasar,4,0,50,2018,makasar,-6.2426756,106.8286635
395,2018-02-06,jakarta timur,makasar,4,0,50,2018,makasar,-6.2426756,106.8286635
396,2018-02-05,jakarta timur,cawang,1,3584,270,2018,kramat jati,-6.203624,106.86457858984426
397,2018-02-05,jakarta timur,cawang,2,3584,270,2018,kramat jati,-6.203624,106.86457858984426
398,2018-02-05,jakarta timur,cawang,3,3584,270,2018,kramat jati,-6.203624,106.86457858984426
399,2018-02-05,jakarta timur,cawang,5,3584,270,2018,kramat jati,-6.203624,106.86457858984426
400,2018-02-05,jakarta timur,cawang,8,3584,270,2018,kramat jati,-6.203624,106.86457858984426
401,2018-02-05,jakarta timur,cawang,12,3584,270,2018,kramat jati,-6.203624,106.86457858984426
402,2018-02-06,jakarta timur,cawang,1,3584,270,2018,kramat jati,-6.203624,106.86457858984426
403,2018-02-06,jakarta timur,cawang,2,3584,270,2018,kramat jati,-6.203624,106.86457858984426
404,2018-02-06,jakarta timur,cawang,3,3584,270,2018,kramat jati,-6.203624,106.86457858984426
405,2018-02-06,jakarta timur,cawang,5,3584,270,2018,kramat jati,-6.203624,106.86457858984426
406,2018-02-06,jakarta timur,cawang,8,3584,270,2018,kramat jati,-6.203624,106.86457858984426
407,2018-02-06,jakarta timur,cawang,12,3584,270,2018,kramat jati,-6.203624,106.86457858984426
408,2018-02-07,jakarta timur,cawang,1,3584,270,2018,kramat jati,-6.203624,106.86457858984426
409,2018-02-07,jakarta timur,cawang,2,3584,270,2018,kramat jati,-6.203624,106.86457858984426
410,2018-02-07,jakarta timur,cawang,3,3584,270,2018,kramat jati,-6.203624,106.86457858984426
411,2018-02-07,jakarta timur,cawang,5,3584,270,2018,kramat jati,-6.203624,106.86457858984426
412,2018-02-07,jakarta timur,cawang,8,3584,270,2018,kramat jati,-6.203624,106.86457858984426
413,2018-02-07,jakarta timur,cawang,12,3584,270,2018,kramat jati,-6.203624,106.86457858984426
414,2018-02-26,jakarta timur,cawang,1,3584,270,2018,kramat jati,-6.203624,106.86457858984426
415,2018-02-26,jakarta timur,cawang,2,3584,270,2018,kramat jati,-6.203624,106.86457858984426
416,2018-02-26,jakarta timur,cawang,3,3584,270,2018,kramat jati,-6.203624,106.86457858984426
417,2018-02-26,jakarta timur,cawang,5,3584,270,2018,kramat jati,-6.203624,106.86457858984426
418,2018-02-26,jakarta timur,cawang,8,3584,270,2018,kramat jati,-6.203624,106.86457858984426
419,2018-02-26,jakarta timur,cawang,12,3584,270,2018,kramat jati,-6.203624,106.86457858984426
420,2018-02-05,jakarta timur,cililitan,5,806,250,2018,kramat jati,-6.203624,106.86457858984426
421,2018-02-05,jakarta timur,cililitan,6,806,250,2018,kramat jati,-6.203624,106.86457858984426
422,2018-02-05,jakarta timur,cililitan,7,806,250,2018,kramat jati,-6.203624,106.86457858984426
423,2018-02-05,jakarta timur,cililitan,15,806,250,2018,kramat jati,-6.203624,106.86457858984426
424,2018-02-05,jakarta timur,cililitan,16,806,250,2018,kramat jati,-6.203624,106.86457858984426
425,2018-02-06,jakarta timur,cililitan,5,806,250,2018,kramat jati,-6.203624,106.86457858984426
426,2018-02-06,jakarta timur,cililitan,6,806,250,2018,kramat jati,-6.203624,106.86457858984426
427,2018-02-06,jakarta timur,cililitan,7,806,250,2018,kramat jati,-6.203624,106.86457858984426
428,2018-02-06,jakarta timur,cililitan,15,806,250,2018,kramat jati,-6.203624,106.86457858984426
429,2018-02-06,jakarta timur,cililitan,16,806,250,2018,kramat jati,-6.203624,106.86457858984426
430,2018-02-07,jakarta timur,cililitan,5,806,250,2018,kramat jati,-6.203624,106.86457858984426
431,2018-02-07,jakarta timur,cililitan,6,806,250,2018,kramat jati,-6.203624,106.86457858984426
432,2018-02-07,jakarta timur,cililitan,7,806,250,2018,kramat jati,-6.203624,106.86457858984426
433,2018-02-07,jakarta timur,cililitan,15,806,250,2018,kramat jati,-6.203624,106.86457858984426
434,2018-02-07,jakarta timur,cililitan,16,806,250,2018,kramat jati,-6.203624,106.86457858984426
435,2018-02-05,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
436,2018-02-05,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
437,2018-02-05,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
438,2018-02-06,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
439,2018-02-06,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
440,2018-02-06,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
441,2018-02-07,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
442,2018-02-07,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
443,2018-02-07,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
444,2018-02-08,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
445,2018-02-08,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
446,2018-02-08,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
447,2018-02-09,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
448,2018-02-09,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
449,2018-02-09,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
450,2018-02-10,jakarta timur,bale kambang,1,54,300,2018,kramat jati,-6.203624,106.86457858984426
451,2018-02-10,jakarta timur,bale kambang,2,54,300,2018,kramat jati,-6.203624,106.86457858984426
452,2018-02-10,jakarta timur,bale kambang,5,54,300,2018,kramat jati,-6.203624,106.86457858984426
453,2018-02-05,jakarta timur,gedong,3,0,150,2018,pasar rebo,-6.12905175,106.82897199455174
454,2018-02-06,jakarta timur,gedong,3,0,150,2018,pasar rebo,-6.12905175,106.82897199455174
455,2018-02-06,jakarta timur,kebon manggis,3,414,80,2018,matraman,-6.1910017,106.7943633086912
456,2018-02-06,jakarta timur,kebon manggis,4,414,80,2018,matraman,-6.1910017,106.7943633086912
457,2018-02-07,jakarta timur,kebon manggis,3,414,80,2018,matraman,-6.1910017,106.7943633086912
458,2018-02-07,jakarta timur,kebon manggis,4,414,80,2018,matraman,-6.1910017,106.7943633086912
459,2018-03-04,jakarta selatan,rawajati,7,0,80,2018,pancoran,-6.19257205,106.76972548969255
460,2018-03-04,jakarta selatan,pejaten timur,5,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
461,2018-03-04,jakarta selatan,pejaten timur,6,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
462,2018-03-04,jakarta selatan,pejaten timur,8,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
463,2018-03-10,jakarta selatan,pejaten timur,5,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
464,2018-03-10,jakarta selatan,pejaten timur,6,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
465,2018-03-10,jakarta selatan,pejaten timur,8,0,50,2018,pasar minggu,-6.15993785,106.9024825763434
466,2018-03-04,jakarta selatan,kebon baru,10,0,30,2018,tebet,1.3210321,103.9129269
467,2018-03-04,jakarta timur,bidara cina,7,0,50,2018,jatinegara,-6.2406611,106.8213587
468,2018-03-04,jakarta timur,bidara cina,11,0,50,2018,jatinegara,-6.2406611,106.8213587
469,2018-03-10,jakarta timur,bidara cina,7,0,50,2018,jatinegara,-6.2406611,106.8213587
470,2018-03-10,jakarta timur,bidara cina,11,0,50,2018,jatinegara,-6.2406611,106.8213587
471,2018-03-04,jakarta timur,kampung melayu,4,1000,100,2018,jatinegara,-6.2406611,106.8213587
472,2018-03-04,jakarta timur,kampung melayu,5,1000,100,2018,jatinegara,-6.2406611,106.8213587
473,2018-03-04,jakarta timur,kampung melayu,6,1000,100,2018,jatinegara,-6.2406611,106.8213587
474,2018-03-04,jakarta timur,kampung melayu,7,1000,100,2018,jatinegara,-6.2406611,106.8213587
475,2018-03-04,jakarta timur,kampung melayu,8,1000,100,2018,jatinegara,-6.2406611,106.8213587
476,2018-03-10,jakarta timur,kampung melayu,4,1000,100,2018,jatinegara,-6.2406611,106.8213587
477,2018-03-10,jakarta timur,kampung melayu,5,1000,100,2018,jatinegara,-6.2406611,106.8213587
478,2018-03-10,jakarta timur,kampung melayu,6,1000,100,2018,jatinegara,-6.2406611,106.8213587
479,2018-03-10,jakarta timur,kampung melayu,7,1000,100,2018,jatinegara,-6.2406611,106.8213587
480,2018-03-10,jakarta timur,kampung melayu,8,1000,100,2018,jatinegara,-6.2406611,106.8213587
481,2018-03-13,jakarta timur,kampung melayu,4,1000,100,2018,jatinegara,-6.2406611,106.8213587
482,2018-03-13,jakarta timur,kampung melayu,5,1000,100,2018,jatinegara,-6.2406611,106.8213587
483,2018-03-13,jakarta timur,kampung melayu,6,1000,100,2018,jatinegara,-6.2406611,106.8213587
484,2018-03-13,jakarta timur,kampung melayu,7,1000,100,2018,jatinegara,-6.2406611,106.8213587
